Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0055088,lipid homeostasis,19_GO:0042592 homeostatic process,-2.4,9.1,4.7,30244,174,57,3,5.3,3,857|8660|23411,CAV1|IRS2|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0044770,cell cycle phase transition,19_GO:0009987 cellular process,-2.4,9.1,4.7,30244,174,57,3,5.3,3,1026|1785|23236,CDKN1A|DNM2|PLCB1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-2.4,9.1,4.7,30244,175,57,3,5.3,3,857|6497|6934,CAV1|SKI|TCF7L2,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0034767,positive regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.4,9.1,4.7,30244,175,57,3,5.3,3,154|857|1785,ADRB2|CAV1|DNM2,-1.4
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP05911,Posteriorly Rotated Ear,,-2.3,9,4.7,30244,176,57,3,5.3,3,1605|2260|6497,DAG1|FGFR1|SKI,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0006644,phospholipid metabolic process,19_GO:0008152 metabolic process,-2.3,6,4.1,30244,356,57,4,7,3.4,5287|8395|8503|23236,PIK3C2B|PIP5K1B|PIK3R3|PLCB1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.3,6,4.1,30244,356,57,4,7,3.4,3728|4846|6558|23411,JUP|NOS3|SLC12A2|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0008361,regulation of cell size,19_GO:0065007 biological regulation,-2.3,9,4.6,30244,177,57,3,5.3,3,1785|2335|6558,DNM2|FN1|SLC12A2,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0002237,response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,5.9,4.1,30244,357,57,4,7,3.4,4792|4846|5581|5970,NFKBIA|NOS3|PRKCE|RELA,-1.4
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04205,Lung Diseases,,-2.3,8.9,4.6,30244,178,57,3,5.3,3,154|987|3643,ADRB2|LRBA|INSR,-1.4
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP01384,Colonic Neoplasms,,-2.3,5.8,4,30244,363,57,4,7,3.4,1026|5970|6934|23236,CDKN1A|RELA|TCF7L2|PLCB1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0031331,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-2.3,5.8,4,30244,364,57,4,7,3.4,154|3643|8660|23411,ADRB2|INSR|IRS2|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030324,lung development,19_GO:0032502 developmental process,-2.3,8.7,4.6,30244,182,57,3,5.3,3,1605|4846|5241,DAG1|NOS3|PGR,-1.4
cluster_1_x_name_MCODE_ALL,KEGG Pathway,24,hsa04360,Axon guidance,,-2.3,8.7,4.6,30244,182,57,3,5.3,3,2534|5747|8503,FYN|PTK2|PIK3R3,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0048863,stem cell differentiation,19_GO:0032502 developmental process,-2.3,8.7,4.5,30244,183,57,3,5.3,3,2099|2335|6201,ESR1|FN1|RPS7,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0043409,negative regulation of MAPK cascade,19_GO:0048519 negative regulation of biological process,-2.3,8.7,4.5,30244,183,57,3,5.3,3,857|1445|1605,CAV1|CSK|DAG1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-2.3,8.7,4.5,30244,184,57,3,5.3,3,4792|5970|23411,NFKBIA|RELA|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP00869,Brachycephaly,,-2.3,8.7,4.5,30244,184,57,3,5.3,3,2260|2697|6497,FGFR1|GJA1|SKI,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0002064,epithelial cell development,19_GO:0032502 developmental process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,2099|5241|10818,ESR1|PGR|FRS2,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0010952,positive regulation of peptidase activity,19_GO:0048518 positive regulation of biological process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,2534|2904|23411,FYN|GRIN2B|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1904018,positive regulation of vasculature development,19_GO:0032502 developmental process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,3728|4846|23411,JUP|NOS3|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0045766,positive regulation of angiogenesis,19_GO:0032502 developmental process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,3728|4846|23411,JUP|NOS3|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9013149,RAC1 GTPase cycle,,-2.3,8.6,4.5,30244,185,57,3,5.3,3,857|8503|10979,CAV1|PIK3R3|FERMT2,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0001936,regulation of endothelial cell proliferation,19_GO:0050789 regulation of biological process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,857|2260|23411,CAV1|FGFR1|SIRT1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:2000045,regulation of G1/S transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-2.3,8.6,4.5,30244,185,57,3,5.3,3,1026|8289|23236,CDKN1A|ARID1A|PLCB1,-1.4
cluster_1_x_name_MCODE_ALL,KEGG Pathway,24,hsa04621,NOD-like receptor signaling pathway,,-2.3,8.6,4.5,30244,186,57,3,5.3,3,4792|5970|23236,NFKBIA|RELA|PLCB1,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030323,respiratory tube development,19_GO:0032502 developmental process,-2.3,8.6,4.5,30244,186,57,3,5.3,3,1605|4846|5241,DAG1|NOS3|PGR,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0008217,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-2.3,8.6,4.5,30244,186,57,3,5.3,3,154|490|4846,ADRB2|ATP2B1|NOS3,-1.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0032989,cellular component morphogenesis,19_GO:0032502 developmental process,-2.3,4.4,3.7,30244,597,57,5,8.8,3.7,1605|1785|2534|3672|5747,DAG1|DNM2|FYN|ITGA1|PTK2,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1903169,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-2.3,8.5,4.5,30244,187,57,3,5.3,3,857|2534|5581,CAV1|FYN|PRKCE,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP01100,Cataract,,-2.3,4.4,3.7,30244,601,57,5,8.8,3.7,490|1605|2697|6497|8289,ATP2B1|DAG1|GJA1|SKI|ARID1A,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030336,negative regulation of cell migration,19_GO:0040011 locomotion,-2.3,5.7,3.9,30244,375,57,4,7,3.4,1605|2697|3728|23236,DAG1|GJA1|JUP|PLCB1,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP01158,Cerebellar Hypoplasia,,-2.3,8.4,4.4,30244,189,57,3,5.3,3,1605|2260|8289,DAG1|FGFR1|ARID1A,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04658,Migraine,,-2.3,8.4,4.4,30244,189,57,3,5.3,3,2099|5970|6201,ESR1|RELA|RPS7,-1.3
cluster_1_x_name_MCODE_ALL,KEGG Pathway,24,hsa04613,Neutrophil extracellular trap formation,,-2.3,8.4,4.4,30244,190,57,3,5.3,3,5970|8503|23236,RELA|PIK3R3|PLCB1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0009743,response to carbohydrate,19_GO:0050896 response to stimulus,-2.3,8.4,4.4,30244,190,57,3,5.3,3,6934|8660|23236,TCF7L2|IRS2|PLCB1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030308,negative regulation of cell growth,19_GO:0040007 growth,-2.2,8.3,4.4,30244,191,57,3,5.3,3,1026|2697|23411,CDKN1A|GJA1|SIRT1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-2.2,8.3,4.4,30244,192,57,3,5.3,3,1026|4792|7514,CDKN1A|NFKBIA|XPO1,-1.3
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP5323,Fatty Acids and Lipoproteins Transport in Hepatocytes,,-2.2,5.6,3.9,30244,381,57,4,7,3.4,1785|2060|5868|84251,DNM2|EPS15|RAB5A|SGIP1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-2.2,4.3,3.6,30244,611,57,5,8.8,3.7,1026|1785|2697|7329|23236,CDKN1A|DNM2|GJA1|UBE2I|PLCB1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.2,4.3,3.6,30244,611,57,5,8.8,3.7,2534|2904|3643|5581|23236,FYN|GRIN2B|INSR|PRKCE|PLCB1,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP06834,Stroke,,-2.2,8.2,4.4,30244,194,57,3,5.3,3,490|4846|6934,ATP2B1|NOS3|TCF7L2,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0031345,negative regulation of cell projection organization,19_GO:0048519 negative regulation of biological process,-2.2,8.2,4.4,30244,194,57,3,5.3,3,1785|2534|2904,DNM2|FYN|GRIN2B,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0017157,regulation of exocytosis,19_GO:0051179 localization,-2.2,8.2,4.4,30244,194,57,3,5.3,3,2268|5868|6857,FGR|RAB5A|SYT1,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-2.2,8.1,4.3,30244,196,57,3,5.3,3,1026|7514|8945,CDKN1A|XPO1|BTRC,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2559583,Cellular Senescence,,-2.2,8.1,4.3,30244,196,57,3,5.3,3,1026|3159|5970,CDKN1A|HMGA1|RELA,-1.3
cluster_1_x_name_MCODE_ALL,KEGG Pathway,24,hsa05130,Pathogenic Escherichia coli infection,,-2.2,8.1,4.3,30244,197,57,3,5.3,3,2534|4792|5970,FYN|NFKBIA|RELA,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,19_GO:0050789 regulation of biological process,-2.2,8.1,4.3,30244,197,57,3,5.3,3,857|1785|5868,CAV1|DNM2|RAB5A,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030855,epithelial cell differentiation,19_GO:0032502 developmental process,-2.2,4.3,3.6,30244,620,57,5,8.8,3.7,857|1026|2099|5241|10818,CAV1|CDKN1A|ESR1|PGR|FRS2,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04949,Myopia,,-2.2,5.5,3.8,30244,389,57,4,7,3.4,1605|2697|6497|6934,DAG1|GJA1|SKI|TCF7L2,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-2.2,8,4.3,30244,198,57,3,5.3,3,1026|7514|8945,CDKN1A|XPO1|BTRC,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-2.2,5.4,3.8,30244,390,57,4,7,3.4,406|1605|2335|6497,BMAL1|DAG1|FN1|SKI,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-2.2,8,4.3,30244,199,57,3,5.3,3,1026|8945|9612,CDKN1A|BTRC|NCOR2,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-2.2,8,4.3,30244,199,57,3,5.3,3,857|1785|5868,CAV1|DNM2|RAB5A,-1.3
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP05990,Proptosis,,-2.2,8,4.3,30244,200,57,3,5.3,3,2260|3643|6497,FGFR1|INSR|SKI,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.2,7.9,4.3,30244,201,57,3,5.3,3,1398|3672|6558,CRK|ITGA1|SLC12A2,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-2.2,7.9,4.3,30244,202,57,3,5.3,3,1398|2697|5747,CRK|GJA1|PTK2,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,30244,202,57,3,5.3,3,2268|2534|7525,FGR|FYN|YES1,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-2.2,7.8,4.2,30244,203,57,3,5.3,3,857|2697|6201,CAV1|GJA1|RPS7,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0046474,glycerophospholipid biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.8,4.2,30244,203,57,3,5.3,3,5287|8395|8503,PIK3C2B|PIP5K1B|PIK3R3,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0010001,glial cell differentiation,19_GO:0032502 developmental process,-2.2,7.8,4.2,30244,204,57,3,5.3,3,1445|1605|6497,CSK|DAG1|SKI,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1901654,response to ketone,19_GO:0050896 response to stimulus,-2.2,7.8,4.2,30244,205,57,3,5.3,3,490|857|5581,ATP2B1|CAV1|PRKCE,-1.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-397014,Muscle contraction,,-2.2,7.8,4.2,30244,205,57,3,5.3,3,490|3672|7094,ATP2B1|ITGA1|TLN1,-1.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-2.1,7.7,4.2,30244,208,57,3,5.3,3,1026|5287|23411,CDKN1A|PIK3C2B|SIRT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-2.1,7.6,4.2,30244,209,57,3,5.3,3,857|1026|23411,CAV1|CDKN1A|SIRT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0034612,response to tumor necrosis factor,19_GO:0050896 response to stimulus,-2.1,7.6,4.2,30244,210,57,3,5.3,3,4792|5970|23411,NFKBIA|RELA|SIRT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0070588,calcium ion transmembrane transport,19_GO:0051179 localization,-2.1,7.5,4.1,30244,212,57,3,5.3,3,490|2904|23236,ATP2B1|GRIN2B|PLCB1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0000165,MAPK cascade,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,30244,212,57,3,5.3,3,857|2260|5581,CAV1|FGFR1|PRKCE,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1902806,regulation of cell cycle G1/S phase transition,19_GO:0050789 regulation of biological process,-2.1,7.5,4.1,30244,212,57,3,5.3,3,1026|8289|23236,CDKN1A|ARID1A|PLCB1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-2.1,5.2,3.7,30244,411,57,4,7,3.4,1026|1605|2099|6497,CDKN1A|DAG1|ESR1|SKI,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-2.1,5.2,3.7,30244,411,57,4,7,3.4,1026|1605|2099|6497,CDKN1A|DAG1|ESR1|SKI,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP00636,Autism,,-2.1,4.1,3.5,30244,650,57,5,8.8,3.7,154|2260|2697|2904|6497,ADRB2|FGFR1|GJA1|GRIN2B|SKI,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0000902,cell morphogenesis,19_GO:0032502 developmental process,-2.1,4.1,3.4,30244,651,57,5,8.8,3.7,1605|1785|2534|3672|5747,DAG1|DNM2|FYN|ITGA1|PTK2,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007268,chemical synaptic transmission,19_GO:0050789 regulation of biological process,-2.1,5.2,3.7,30244,412,57,4,7,3.4,1129|2904|5581|6857,CHRM2|GRIN2B|PRKCE|SYT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0098916,anterograde trans-synaptic signaling,19_GO:0050789 regulation of biological process,-2.1,5.2,3.7,30244,412,57,4,7,3.4,1129|2904|5581|6857,CHRM2|GRIN2B|PRKCE|SYT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0008152 metabolic process,-2.1,5.1,3.6,30244,418,57,4,7,3.4,857|2534|2904|23411,CAV1|FYN|GRIN2B|SIRT1,-1.2
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-416476,G alpha (q) signalling events,,-2.1,7.3,4.1,30244,217,57,3,5.3,3,5581|8503|23236,PRKCE|PIK3R3|PLCB1,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP00272,Agenesis Of Corpus Callosum,,-2.1,7.3,4.1,30244,217,57,3,5.3,3,1605|2260|6497,DAG1|FGFR1|SKI,-1.2
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP5115,Network map of SARS-CoV-2 signaling pathway,,-2.1,7.3,4.1,30244,218,57,3,5.3,3,2335|2534|8554,FN1|FYN|PIAS1,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP01507,Congenital Exomphalos,,-2.1,7.3,4.1,30244,218,57,3,5.3,3,2697|3643|6497,GJA1|INSR|SKI,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04776,Movement Disorders,,-2.1,7.2,4,30244,221,57,3,5.3,3,2697|6558|6857,GJA1|SLC12A2|SYT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0040011 locomotion,-2.1,7.2,4,30244,221,57,3,5.3,3,1605|2534|5747,DAG1|FYN|PTK2,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04644,Microphthalmos,,-2.1,7.2,4,30244,221,57,3,5.3,3,1605|2260|2697,DAG1|FGFR1|GJA1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0040011 locomotion,-2.1,7.2,4,30244,221,57,3,5.3,3,1605|2534|5747,DAG1|FYN|PTK2,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0045017,glycerolipid biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.1,4,30244,223,57,3,5.3,3,5287|8395|8503,PIK3C2B|PIP5K1B|PIK3R3,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.1,7.1,4,30244,223,57,3,5.3,3,2534|2904|23411,FYN|GRIN2B|SIRT1,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,19_GO:0051179 localization,-2.1,7.1,4,30244,225,57,3,5.3,3,2534|3728|7514,FYN|JUP|XPO1,-1.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP05448,Ovarian neoplasm,,-2.1,7.1,4,30244,225,57,3,5.3,3,857|2099|5970,CAV1|ESR1|RELA,-1.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-2,7,4,30244,226,57,3,5.3,3,2268|2335|4846,FGR|FN1|NOS3,-1.1
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-2,7,4,30244,227,57,3,5.3,3,1398|5747|23236,CRK|PTK2|PLCB1,-1.1
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP05058,Nervous System Diseases,,-2,7,4,30244,227,57,3,5.3,3,857|3643|5581,CAV1|INSR|PRKCE,-1.1
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0048705,skeletal system morphogenesis,19_GO:0032502 developmental process,-2,7,4,30244,227,57,3,5.3,3,2260|2268|6497,FGFR1|FGR|SKI,-1.1
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP06824,Strabismus,,-2,3.9,3.3,30244,682,57,5,8.8,3.7,2260|2697|6497|6857|8289,FGFR1|GJA1|SKI|SYT1|ARID1A,-1.1
cluster_1_x_name_MCODE_ALL,KEGG Pathway,24,hsa04714,Thermogenesis,,-2,6.9,3.9,30244,232,57,3,5.3,3,2260|8289|10818,FGFR1|ARID1A|FRS2,-1.1
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-2,4.8,3.5,30244,442,57,4,7,3.4,1605|2335|2547|8289,DAG1|FN1|XRCC6|ARID1A,-1.1
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP02471,Esophagus Neoplasm,,-2,6.8,3.9,30244,234,57,3,5.3,3,1026|1129|4846,CDKN1A|CHRM2|NOS3,-1.1
cluster_1_x_name_SUB1_MCODE_1,WikiPathways,27,WP138,Androgen receptor signaling pathway,,-8.1,72,19,30244,91,23,5,22,8.6,857|1026|7329|9612|23411,CAV1|CDKN1A|UBE2I|NCOR2|SIRT1,-6.1
cluster_1_x_name_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,,-7.8,62,17,30244,106,23,5,22,8.6,154|1129|2060|6857|84251,ADRB2|CHRM2|EPS15|SYT1|SGIP1,-5.9
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0090400,stress-induced premature senescence,19_GO:0050896 response to stimulus,-7.7,4.9e+02,38,30244,8,23,3,13,7,406|1026|23411,BMAL1|CDKN1A|SIRT1,-5.8
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0001542,ovulation from ovarian follicle,19_GO:0048511 rhythmic process,-7.5,4.4e+02,36,30244,9,23,3,13,7,5241|8204|23411,PGR|NRIP1|SIRT1,-5.6
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-7.2,18,11,30244,500,23,7,30,9.6,857|1129|1605|3728|5241|8204|23236,CAV1|CHRM2|DAG1|JUP|PGR|NRIP1|PLCB1,-5.4
cluster_1_x_name_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8856828,Clathrin-mediated endocytosis,,-7.1,45,15,30244,146,23,5,22,8.6,154|1129|2060|6857|84251,ADRB2|CHRM2|EPS15|SYT1|SGIP1,-5.3
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0090398,cellular senescence,19_GO:0050896 response to stimulus,-6.9,85,18,30244,62,23,4,17,7.9,406|1026|3159|23411,BMAL1|CDKN1A|HMGA1|SIRT1,-5.1
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0050896 response to stimulus,-6.8,23,11,30244,338,23,6,26,9.2,406|857|1500|3728|6497|6934,BMAL1|CAV1|CTNND1|JUP|SKI|TCF7L2,-5
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0046486,glycerolipid metabolic process,19_GO:0008152 metabolic process,-6.7,22,11,30244,351,23,6,26,9.2,857|5287|8395|8503|23236|23411,CAV1|PIK3C2B|PIP5K1B|PIK3R3|PLCB1|SIRT1,-5
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0030728,ovulation,19_GO:0022414 reproductive process,-6.6,2.3e+02,26,30244,17,23,3,13,7,5241|8204|23411,PGR|NRIP1|SIRT1,-4.9
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0042698,ovulation cycle,19_GO:0048511 rhythmic process,-6.5,70,17,30244,75,23,4,17,7.9,5241|8204|9612|23411,PGR|NRIP1|NCOR2|SIRT1,-4.8
cluster_1_x_name_SUB1_MCODE_1,KEGG Pathway,24,hsa04070,Phosphatidylinositol signaling system,,-6.1,54,14,30244,97,23,4,17,7.9,5287|8395|8503|23236,PIK3C2B|PIP5K1B|PIK3R3|PLCB1,-4.4
cluster_1_x_name_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-556833,Metabolism of lipids,,-6,12,8.7,30244,743,23,7,30,9.6,406|857|5287|7329|8395|8503|9612,BMAL1|CAV1|PIK3C2B|UBE2I|PIP5K1B|PIK3R3|NCOR2,-4.4
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-6,17,9.6,30244,459,23,6,26,9.2,154|857|1605|8503|23236|23411,ADRB2|CAV1|DAG1|PIK3R3|PLCB1|SIRT1,-4.4
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-5.9,26,11,30244,253,23,5,22,8.6,154|857|1129|1605|3728,ADRB2|CAV1|CHRM2|DAG1|JUP,-4.3
cluster_1_x_name_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-5.9,12,8.4,30244,788,23,7,30,9.6,406|1026|3159|5241|8204|9612|23411,BMAL1|CDKN1A|HMGA1|PGR|NRIP1|NCOR2|SIRT1,-4.3
cluster_1_x_name_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5218920,VEGFR2 mediated vascular permeability,,-5.9,1.4e+02,20,30244,29,23,3,13,7,857|1500|3728,CAV1|CTNND1|JUP,-4.3
cluster_1_x_name_SUB1_MCODE_1,GO Biological Processes,19,GO:0060828,regulation of canonical Wnt signaling pathway,19_GO:0050896 response to stimulus,-5.9,25,11,30244,262,23,5,22,8.6,406|857|1500|3728|6934,BMAL1|CAV1|CTNND1|JUP|TCF7L2,-4.3
